"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Belize"	84	" 45"	0.00862647	0.00754785	0.0065042	0.00554667	0.00465102	0.00389531	0.00348426	0.00313192	0.00379287	0.00430925	0.00394127	0.00378518	0.003437435	0.003196925	0.002862858	0.002513301	0.002213366	0.001952841	0.001724539	0.001533281	0.001362068	0.001208109	0.001069289	0.00094397	0.000835273	0.000736383	0.000646589	0.000565239	0.000491797	0.000425762
"Belize"	84	" 50"	0.0119804	0.01062966	0.00929781	0.00806148	0.00688301	0.00587384	0.00534932	0.00486051	0.00539113	0.00567633	0.00512652	0.00489342	0.004433007	0.004137922	0.003716077	0.003270765	0.002888755	0.00255697	0.002265907	0.00201953	0.001799002	0.001600557	0.001421372	0.001259284	0.001117614	0.000988537	0.00087109	0.000764412	0.000667806	0.000580641
"Belize"	84	" 55"	0.01740805	0.01562053	0.01382863	0.01215039	0.01052592	0.00912012	0.00842917	0.00772898	0.00805673	0.00797772	0.00714029	0.00678609	0.00613358	0.005738274	0.005161448	0.004529463	0.003991844	0.003528453	0.003124438	0.002779955	0.002473829	0.002199987	0.001953896	0.001732111	0.001537404	0.001360706	0.001200402	0.001055091	0.000923655	0.00080511
"Belize"	84	" 60"	0.02621487	0.02376535	0.02127711	0.0189293	0.0166249	0.0146092	0.01368936	0.01266194	0.0126721	0.01197867	0.01065271	0.01009147	0.009105137	0.008529702	0.007677998	0.006695058	0.005869329	0.005165779	0.004558437	0.004037956	0.003580466	0.003175124	0.00281388	0.002490634	0.002206212	0.001949986	0.001718969	0.001510627	0.001322957	0.001154234
"Belize"	84	" 65"	0.04023782	0.03682958	0.03332257	0.0299938	0.02668025	0.02368079	0.02252457	0.02096611	0.02042864	0.01852548	0.01625949	0.01530526	0.013803804	0.012990913	0.011753174	0.010234389	0.008974537	0.007912818	0.007004186	0.006220563	0.00553743	0.004935852	0.004401887	0.003925087	0.003502533	0.003122187	0.002778889	0.002468387	0.002187386	0.001933154
"Belize"	84	" 70"	0.06138937	0.05671486	0.05183361	0.04719206	0.04251041	0.03825238	0.03684579	0.03460565	0.0335138	0.03010061	0.02651744	0.02500315	0.022597497	0.021354831	0.019423383	0.01692337	0.014865698	0.013143595	0.011677662	0.010401839	0.009296147	0.008326779	0.007468952	0.006704194	0.006020879	0.005406539	0.004851875	0.004349323	0.003893091	0.003478462
"Belize"	84	" 75"	0.09305339	0.08675472	0.08006332	0.07367289	0.06715505	0.06155226	0.05973284	0.05674015	0.05510235	0.05012522	0.04514279	0.04302957	0.039105943	0.037126064	0.034001034	0.029772819	0.02629254	0.023379722	0.020898312	0.018708148	0.016811448	0.015148672	0.013676211	0.012361592	0.011173965	0.010105161	0.009138355	0.008259941	0.007459545	0.006728805
"Belize"	84	" 80"	0.13829672	0.13017924	0.12138869	0.11296	0.10426115	0.09734328	0.09516717	0.09143037	0.08906374	0.08211204	0.07561273	0.07286365	0.066835219	0.063918007	0.059169913	0.052442046	0.046850215	0.042128416	0.038069537	0.034407569	0.031214743	0.028396217	0.025882331	0.023621153	0.021543961	0.019662788	0.017949673	0.016382016	0.014942705	0.013618055
"Belize"	84	" 85"	0.20013295	0.190265	0.17935109	0.16885571	0.15789291	0.15009635	0.14778781	0.14356345	0.14032184	0.131188	0.12348036	0.1202699	0.111695123	0.107716226	0.10099436	0.091041251	0.082618136	0.075387051	0.069070175	0.063203081	0.058019877	0.053385204	0.04919912	0.04538692	0.04180993	0.03853602	0.035523007	0.032736676	0.030151442	0.027747024
"Belize"	84	" 90"	0.27996165	0.268811	0.25619376	0.2440519	0.23122423	0.22353046	0.22152431	0.21741427	0.21328342	0.20223684	0.19432338	0.19116883	0.180116591	0.175181147	0.166486833	0.153044064	0.14137885	0.131130128	0.121975369	0.113166019	0.10523697	0.098018726	0.091385503	0.085243214	0.079336535	0.073852407	0.068734856	0.06393828	0.059429469	0.055182571
"Belize"	84	" 95"	0.37615109	0.36460648	0.35121894	0.3383763	0.32467718	0.31851467	0.31739127	0.3142852	0.30947725	0.29746221	0.29104199	0.28879412	0.276251078	0.270988833	0.261132041	0.245052243	0.230645444	0.21760563	0.205620586	0.19358425	0.182487899	0.172151762	0.162442427	0.153260937	0.144181653	0.135597982	0.127448107	0.119681675	0.112264424	0.105171143
"Belize"	84	"100"	0.49067652	0.48041331	0.4681748	0.45660837	0.44423918	0.44142007	0.4417754	0.44074629	0.43601925	0.42533084	0.42272541	0.42243868	0.397905809	0.390299898	0.381658248	0.368187151	0.356593428	0.346202534	0.336581961	0.326330667	0.316818492	0.307789097	0.299087947	0.29061268	0.281801594	0.273285302	0.264958446	0.256749907	0.248630927	0.24058727
"Benin"	204	"  0"	0.219583817	0.198334291	0.179175895	0.161171685	0.138057882	0.123626	0.113121394	0.104803407	0.093918437	0.084395432	0.07661049	0.070004281	0.064481544	0.059809575	0.05576431	0.052169964	0.048968993	0.046136994	0.043455096	0.040995794	0.038634515	0.036460362	0.034461688	0.032520703	0.030697501	0.028950164	0.02734096	0.025865305	0.024448088	0.02309593
"Benin"	204	"  1"	0.048439595	0.043349548	0.03875825	0.034442994	0.028898435	0.025316319	0.022464221	0.020035109	0.017005525	0.014552827	0.012659569	0.011116095	0.010240952	0.009488497	0.008824575	0.008222045	0.007674914	0.007181588	0.006680721	0.006212648	0.005760288	0.005340182	0.004941736	0.004548067	0.004176472	0.003820683	0.003497077	0.00319688	0.00290962	0.002637255
"Benin"	204	"  5"	0.013191963	0.011717351	0.010526587	0.008893501	0.006958043	0.005610253	0.004922878	0.00374487	0.003129488	0.003714331	0.003757056	0.003210456	0.002962298	0.002762701	0.002586175	0.002425275	0.002278569	0.002145863	0.002002319	0.00186824	0.001738312	0.001617642	0.001503273	0.001389851	0.00128253	0.001179351	0.001087671	0.001002476	0.000920193	0.000841457
"Benin"	204	" 10"	0.006822506	0.006103775	0.005514423	0.00472657	0.003823399	0.003157732	0.002803101	0.00221273	0.001885328	0.002145946	0.002143862	0.001865002	0.001725794	0.001615528	0.001518325	0.001430107	0.001349967	0.001277744	0.001195596	0.001119902	0.001047053	0.000979915	0.000917422	0.000856116	0.000798396	0.000743011	0.000695417	0.000651335	0.00060853	0.000567295
"Benin"	204	" 15"	0.009707104	0.008699262	0.007882286	0.006769048	0.005553592	0.004593391	0.004090913	0.00323132	0.002774186	0.003192162	0.003215567	0.002813623	0.00261384	0.002439975	0.002287175	0.002149499	0.002025225	0.001913787	0.001785015	0.001668149	0.001557354	0.001456424	0.001364139	0.00127528	0.001192647	0.001114308	0.001048256	0.000987033	0.00092812	0.000871807
"Benin"	204	" 20"	0.012162609	0.010905973	0.009888674	0.008503423	0.006983477	0.005818693	0.005205581	0.004150072	0.003584619	0.004101852	0.004130725	0.00363357	0.003390296	0.003173675	0.002982911	0.002810903	0.002655505	0.002516016	0.002351815	0.002203149	0.002062465	0.00193447	0.001817768	0.001705702	0.001601639	0.001503109	0.00141947	0.001341701	0.001267011	0.001195738
"Benin"	204	" 25"	0.013163107	0.01182682	0.010745762	0.009274275	0.007660685	0.006428384	0.005777176	0.004650919	0.004045059	0.004599353	0.004630229	0.004097491	0.003839168	0.003611141	0.003409057	0.003225677	0.00305899	0.002908503	0.002731908	0.002570895	0.002417414	0.002276802	0.002147782	0.002023086	0.001906529	0.001795447	0.001698771	0.001608639	0.001521758	0.001438547
"Benin"	204	" 30"	0.013685244	0.012289618	0.011160793	0.009625832	0.007944216	0.006710588	0.006053603	0.004907712	0.004286335	0.004854994	0.00488656	0.004340302	0.004083321	0.003861978	0.003664036	0.003482675	0.003316303	0.003164803	0.002992475	0.002833149	0.002679153	0.002536201	0.002403432	0.002273552	0.002150642	0.002032107	0.001925771	0.001826325	0.001729688	0.001636391
"Benin"	204	" 35"	0.014559615	0.013118593	0.011953727	0.010369112	0.008606299	0.007343282	0.006668061	0.005482314	0.004836456	0.005427635	0.005460375	0.004892653	0.004623393	0.004392632	0.004184651	0.003992612	0.003815129	0.003652357	0.003478169	0.003314743	0.003154528	0.003003701	0.002862016	0.002721909	0.002587657	0.002456653	0.002335917	0.002222583	0.002111544	0.002003456
"Benin"	204	" 40"	0.014971667	0.01357304	0.012441977	0.010901744	0.00918311	0.007994337	0.007351136	0.00620567	0.005572726	0.00615242	0.006184305	0.005627977	0.005345602	0.005112221	0.004901984	0.00470807	0.004529015	0.004365048	0.00420279	0.004049499	0.003897455	0.003753011	0.003616562	0.003480294	0.003348429	0.003218271	0.003095066	0.002977343	0.002860686	0.002745838
"Benin"	204	" 45"	0.015999892	0.014590416	0.013450749	0.011899496	0.010175415	0.00900666	0.008368616	0.007219457	0.006576493	0.007165656	0.007197871	0.006632738	0.006335818	0.00608747	0.005862656	0.005654491	0.005461538	0.00528418	0.005123196	0.004969482	0.004815298	0.004667162	0.004526329	0.004384756	0.004246431	0.00410861	0.003973322	0.003843219	0.00371349	0.003584939
"Benin"	204	" 50"	0.021122851	0.019299356	0.01782833	0.015831577	0.013584899	0.012140775	0.011350769	0.009917598	0.009112137	0.009850333	0.009890609	0.009182728	0.008822535	0.008516123	0.008238083	0.007980348	0.007741184	0.007521123	0.007338153	0.007162457	0.006984972	0.006813238	0.006649301	0.006483745	0.006320961	0.006157713	0.005988549	0.005823589	0.005658458	0.005494136
"Benin"	204	" 55"	0.029114051	0.026631636	0.024634482	0.021929975	0.018930297	0.01698568	0.015920287	0.013987776	0.012900116	0.013897044	0.01395137	0.012995436	0.012555146	0.012161881	0.011799859	0.011459891	0.011140339	0.010842358	0.010605606	0.010374539	0.010138221	0.009905926	0.009681489	0.009453334	0.009226305	0.008996505	0.008744382	0.008498267	0.008251426	0.00800518
"Benin"	204	" 60"	0.048247143	0.044002821	0.040612402	0.03605406	0.030977874	0.027791924	0.026053683	0.022907538	0.021139755	0.022760053	0.022848355	0.021294533	0.020678593	0.020082457	0.019528417	0.019004449	0.018508443	0.018042298	0.017681479	0.017326815	0.016963163	0.016603234	0.016253342	0.015897515	0.015541916	0.015181182	0.014761926	0.014349758	0.013937295	0.013526492
"Benin"	204	" 65"	0.075410342	0.068844249	0.063651337	0.05673445	0.049223469	0.044519	0.041949705	0.037299735	0.034686211	0.037081916	0.03721232	0.034914878	0.034062723	0.033191552	0.032375017	0.031597737	0.03085712	0.030156281	0.029620345	0.029090847	0.028546458	0.028004691	0.027475929	0.026937891	0.026398231	0.025849467	0.025174041	0.024507192	0.023840944	0.023178174
"Benin"	204	" 70"	0.122827823	0.112256832	0.10403743	0.093260311	0.081909634	0.07489968	0.071073265	0.064151821	0.060262381	0.063828034	0.064021859	0.0606024	0.059380921	0.05797376	0.05664226	0.055366261	0.054142313	0.052975386	0.05205774	0.051150021	0.050220659	0.049295006	0.048389905	0.047472873	0.046553974	0.045622321	0.044443779	0.043274239	0.042109569	0.040954149
"Benin"	204	" 75"	0.195321425	0.178658095	0.166029536	0.149841592	0.133237689	0.123397037	0.118043859	0.10837015	0.102937455	0.107918451	0.108188811	0.103412012	0.101748747	0.099523011	0.097400117	0.095355105	0.093383338	0.091491986	0.089934384	0.088397061	0.086834671	0.085282584	0.083766118	0.082239576	0.080715701	0.079179141	0.077221554	0.07526716	0.073326388	0.071405481
"Benin"	204	" 80"	0.301599543	0.277459079	0.259392694	0.236524153	0.213721466	0.200606887	0.193510402	0.180765641	0.17366222	0.180174103	0.180528109	0.174279992	0.172156234	0.168752059	0.165476941	0.162304184	0.159227888	0.1562579	0.15366769	0.151119134	0.148548216	0.146002709	0.143519725	0.141036923	0.138569241	0.136095699	0.132975899	0.129837773	0.126725815	0.123648473
"Benin"	204	" 85"	0.422818356	0.394140663	0.372394782	0.344531732	0.317010111	0.301639363	0.293352215	0.278592755	0.270468412	0.277913568	0.278319971	0.271170007	0.268841742	0.264273642	0.259839153	0.255517735	0.2513029	0.247206516	0.243417751	0.239699801	0.23597148	0.232290349	0.228705431	0.22514093	0.221611441	0.21809143	0.213716116	0.20927185	0.204863015	0.200499678
"Benin"	204	" 90"	0.588912803	0.546028565	0.514667394	0.47793175	0.444540608	0.427246935	0.418493326	0.403322642	0.395127271	0.402631616	0.403045095	0.395826666	0.393671722	0.388012031	0.382463511	0.377020239	0.371676317	0.366444362	0.361302205	0.356265396	0.351241442	0.346292525	0.341477093	0.336713009	0.332011631	0.327345401	0.321703368	0.31591845	0.310174111	0.304480667
"Benin"	204	" 95"	0.684175023	0.64667265	0.618313822	0.584233043	0.553204341	0.53760048	0.529377401	0.51534123	0.508127113	0.51472349	0.51509436	0.508727671	0.507283481	0.502288923	0.497328094	0.49241533	0.487547445	0.482735685	0.477666636	0.472702376	0.467756185	0.462884205	0.458146103	0.453469145	0.448858836	0.444291097	0.438785234	0.433037795	0.427301822	0.421585599
"Benin"	204	"100"	0.794221315	0.761734701	0.736607451	0.706373594	0.679469023	0.666725959	0.66014609	0.649358433	0.644194021	0.648904193	0.64917728	0.644607021	0.619875245	0.609794501	0.604485817	0.600463541	0.596810239	0.59328853	0.589351965	0.585589897	0.58189603	0.578304495	0.574866353	0.571529811	0.568290245	0.565131147	0.561204029	0.556953904	0.552720497	0.548511142
"Bhutan"	64	"  0"	0.303219	0.261873	0.226863	0.197493	0.162363	0.131384	0.108491	0.090194	0.073773	0.060003	0.048821	0.0396	0.030795345	0.024429437	0.019663779	0.01606602	0.01329968	0.011158715	0.009466787	0.008115998	0.007017054	0.006090138	0.005512315	0.004995882	0.004542446	0.004130576	0.003766776	0.003442206	0.003153564	0.00288965
"Bhutan"	64	"  1"	0.049697	0.046465	0.043103	0.039769	0.033729	0.027444	0.022224	0.017673	0.013614	0.010274	0.007669	0.005658	0.004335576	0.003433156	0.002758763	0.002250472	0.001860238	0.001598849	0.001387396	0.001214842	0.001071539	0.000948261	0.000863096	0.000786555	0.000718986	0.000657284	0.000602496	0.000553366	0.000509456	0.000469111
"Bhutan"	64	"  5"	0.010134	0.010275	0.010144	0.00983	0.008681	0.007298	0.006102	0.004998	0.00392	0.002994	0.00225	0.00166	0.00125844	0.000995939	0.000799877	0.00065218	0.000538842	0.000474264	0.000420805	0.000376228	0.00033845	0.000305312	0.000279616	0.000256381	0.000235745	0.000216789	0.000199859	0.000184592	0.000170871	0.000158196
"Bhutan"	64	" 10"	0.007904	0.007949	0.007802	0.00753	0.006638	0.005581	0.004665	0.003822	0.003012	0.002314	0.00175	0.001299	0.000979576	0.00077572	0.000623369	0.000508536	0.000420372	0.000378261	0.000342646	0.000312346	0.000286178	0.000262806	0.000242316	0.000223664	0.000206989	0.000191574	0.000177718	0.000165146	0.000153779	0.000143215
"Bhutan"	64	" 15"	0.010398	0.010543	0.010398	0.01006	0.008874	0.007448	0.006218	0.005083	0.003954	0.002988	0.002213	0.001598	0.001206599	0.000957394	0.000770792	0.000629891	0.00052153	0.000477838	0.000440233	0.000407711	0.000379188	0.000353332	0.000328007	0.000304795	0.000283908	0.000264472	0.000246891	0.000230839	0.000216237	0.000202587
"Bhutan"	64	" 20"	0.013059	0.013413	0.013362	0.013033	0.011578	0.009775	0.008208	0.00675	0.005261	0.003978	0.002943	0.002118	0.001615195	0.001287976	0.001041776	0.000855033	0.000710813	0.000659291	0.000614418	0.000575176	0.000540397	0.000508553	0.000475193	0.000444419	0.00041655	0.000390455	0.000366706	0.000344892	0.000324934	0.000306169
"Bhutan"	64	" 25"	0.014648	0.015016	0.014985	0.014676	0.013151	0.011239	0.009569	0.008003	0.006359	0.004912	0.003721	0.002751	0.002138842	0.001725118	0.001410361	0.001169135	0.00098103	0.000915997	0.000858989	0.000808835	0.00076413	0.000722975	0.000679847	0.00063981	0.00060333	0.000568964	0.000537501	0.000508433	0.000481688	0.000456401
"Bhutan"	64	" 30"	0.016609	0.01695	0.016909	0.016599	0.014984	0.012945	0.011156	0.009459	0.007659	0.006041	0.00468	0.003546	0.002832972	0.002329308	0.001938913	0.001634459	0.001393159	0.001304078	0.0012258	0.001156774	0.001095117	0.001038239	0.000982263	0.000929984	0.000882067	0.000836665	0.000794859	0.00075602	0.00072009	0.000685937
"Bhutan"	64	" 35"	0.018267	0.018343	0.018148	0.017767	0.016148	0.014148	0.0124	0.010739	0.008939	0.007272	0.005825	0.004577	0.003775872	0.003182627	0.002711582	0.002335868	0.002031771	0.001901856	0.001787695	0.001687029	0.001597109	0.001514159	0.001439949	0.001370284	0.00130611	0.001245003	0.001188463	0.001135687	0.001086637	0.001039802
"Bhutan"	64	" 40"	0.019679	0.019461	0.019102	0.018658	0.017114	0.015256	0.013651	0.012121	0.010424	0.008792	0.007319	0.005992	0.005109723	0.004421394	0.003860763	0.003402834	0.003023879	0.002827019	0.002654238	0.002502052	0.002366257	0.002241114	0.002138533	0.002041909	0.001952606	0.001867296	0.001788109	0.001713962	0.001644843	0.001578646
"Bhutan"	64	" 45"	0.021318	0.021093	0.020784	0.020426	0.019022	0.017313	0.015829	0.014393	0.012733	0.011065	0.009494	0.008016	0.00704941	0.006246067	0.005576547	0.005017804	0.004546066	0.004242952	0.003977349	0.003743763	0.003535633	0.003344094	0.003194622	0.003053673	0.002923261	0.002798546	0.002682658	0.002574036	0.002472678	0.002375508
"Bhutan"	64	" 50"	0.027716	0.026991	0.026284	0.025621	0.023832	0.021783	0.020053	0.018419	0.016518	0.014584	0.012731	0.010951	0.009888164	0.008928534	0.008113963	0.007422426	0.006829169	0.006362676	0.005954605	0.005596295	0.005277511	0.004984557	0.004756195	0.004541104	0.004342318	0.004152428	0.003976172	0.003811144	0.003657311	0.003509988
"Bhutan"	64	" 55"	0.035645	0.034546	0.03355	0.032667	0.030523	0.028122	0.026118	0.024232	0.022002	0.019687	0.017425	0.015201	0.014023105	0.012837246	0.011817154	0.010940301	0.010179283	0.009468456	0.008847634	0.008303326	0.007819735	0.007375923	0.007016793	0.006679547	0.006368778	0.00607277	0.005798793	0.005542977	0.005305155	0.005077999
"Bhutan"	64	" 60"	0.05292	0.050096	0.047676	0.045634	0.042137	0.03856	0.03569	0.033116	0.030178	0.027164	0.024222	0.021317	0.019997638	0.018482949	0.017167821	0.0160275	0.015029768	0.013962668	0.013031817	0.012216621	0.011493137	0.010829848	0.010262386	0.009731568	0.009244276	0.008781854	0.008355418	0.007958667	0.007591107	0.007241232
"Bhutan"	64	" 65"	0.072193	0.067942	0.064337	0.061318	0.056703	0.052128	0.048476	0.045231	0.041529	0.037696	0.033894	0.030069	0.028571856	0.026600464	0.024876697	0.023372178	0.022047674	0.020476434	0.019106195	0.017906515	0.016842063	0.015866404	0.014983699	0.014160795	0.013407871	0.012695705	0.012041065	0.011433898	0.010873115	0.010340916
"Bhutan"	64	" 70"	0.107216	0.099861	0.093643	0.088427	0.081343	0.074566	0.06915	0.064381	0.059075	0.053604	0.048149	0.042625	0.040903363	0.038340974	0.036085629	0.034104984	0.032351276	0.030090736	0.028116514	0.026385681	0.024847986	0.023436833	0.022098609	0.02085297	0.019714977	0.01864018	0.017653642	0.016739946	0.015897217	0.015098532
"Bhutan"	64	" 75"	0.157049	0.145858	0.136379	0.128369	0.118078	0.108314	0.100345	0.093216	0.085359	0.077202	0.068965	0.06054	0.05854584	0.055300471	0.052422687	0.049877817	0.047609895	0.044459478	0.041697475	0.039267233	0.037100837	0.035106248	0.033142583	0.03131253	0.029638625	0.028055813	0.026601293	0.025252646	0.024007381	0.022825919
"Bhutan"	64	" 80"	0.227592	0.209695	0.194449	0.181466	0.166224	0.15221	0.140722	0.130519	0.119633	0.108423	0.09706	0.085361	0.083083992	0.079175349	0.075679594	0.072563396	0.069765502	0.065582111	0.061890863	0.058623404	0.055694169	0.052982576	0.050234429	0.047662313	0.045299822	0.04305672	0.040987089	0.039060547	0.037274858	0.03557426
"Bhutan"	64	" 85"	0.30474011	0.281317682	0.259979471	0.241786371	0.222066648	0.204012814	0.188994912	0.175534427	0.161330828	0.146644972	0.131575257	0.115845282	0.11556379	0.111183962	0.107230373	0.10367545	0.100457793	0.095275795	0.09066393	0.086548536	0.082831089	0.079364769	0.075772189	0.072386468	0.069255658	0.06626332	0.063484339	0.060881021	0.058453062	0.056126676
"Bhutan"	64	" 90"	0.403742399	0.373885331	0.344825531	0.319853592	0.294547443	0.271478197	0.252028136	0.234479297	0.216194863	0.197238487	0.177564393	0.156753223	0.156848299	0.152351974	0.148255494	0.144540105	0.14114997	0.135257602	0.129960823	0.125189777	0.120841956	0.116753469	0.112434614	0.108329389	0.104501305	0.100812284	0.097358405	0.094097213	0.091032206	0.088073092
"Bhutan"	64	" 95"	0.511339911	0.47664341	0.440690398	0.409275942	0.378866695	0.35108429	0.327260115	0.305542035	0.283083004	0.259653017	0.234979801	0.208439192	0.207070408	0.202957779	0.19917797	0.195721677	0.192543827	0.186518234	0.181044476	0.176065253	0.17148553	0.167140583	0.162457946	0.157965721	0.153738867	0.149629355	0.145748114	0.14205218	0.138549743	0.135140668
"Bhutan"	64	"100"	0.621489882	0.585603463	0.546137122	0.510901933	0.477954771	0.447754422	0.421424294	0.397174356	0.372292728	0.346200926	0.318331973	0.287809476	0.285427871	0.283977416	0.282179398	0.280374708	0.278660476	0.27412773	0.270152269	0.26661136	0.263397962	0.260366709	0.256938158	0.253701601	0.250706084	0.247810357	0.245116453	0.24257849	0.240202928	0.237898968
"Bolivia (Plurinational State of)"	68	"  0"	0.17938096	0.173305443	0.167248739	0.161185192	0.155140907	0.133062845	0.110067983	0.089651639	0.074924599	0.066117008	0.053215911	0.042431644	0.035769411	0.030533796	0.026366381	0.023027991	0.020285617	0.017940328	0.01591663	0.014254768	0.012829832	0.011596088	0.010579825	0.009692313	0.008917565	0.008225403	0.007751646	0.007330373	0.006940292	0.006585069
"Bolivia (Plurinational State of)"	68	"  1"	0.041400114	0.037605698	0.033855782	0.030155988	0.026477053	0.020853573	0.014729643	0.010221575	0.006491377	0.005014917	0.004213071	0.003890989	0.003247362	0.002735095	0.002319153	0.001983487	0.001710994	0.0014794	0.001303869	0.001160352	0.001036364	0.000928382	0.000840149	0.000763492	0.000696407	0.000636589	0.000590075	0.000548164	0.000509807	0.000475097
"Bolivia (Plurinational State of)"	68	"  5"	0.006996246	0.006345025	0.005691826	0.005036617	0.004375353	0.004099595	0.003787522	0.003551235	0.003351843	0.00293944	0.002681847	0.00247928	0.002054146	0.001699524	0.001419019	0.001196832	0.001018339	0.000869275	0.000767178	0.000681966	0.000607741	0.000542668	0.000488236	0.000440469	0.000398382	0.000360731	0.000328906	0.000300422	0.000274585	0.000251355
"Bolivia (Plurinational State of)"	68	" 10"	0.003938388	0.003579773	0.003219696	0.002858279	0.002491422	0.002339599	0.002169708	0.002040348	0.001931275	0.001709265	0.001566116	0.00144924	0.001196429	0.000999847	0.000843425	0.000718757	0.000617857	0.000532858	0.000481219	0.000436953	0.000397277	0.00036152	0.000330933	0.000303444	0.000278651	0.000255953	0.000235307	0.000216596	0.000199413	0.000183784
"Bolivia (Plurinational State of)"	68	" 15"	0.005603411	0.005120733	0.004637135	0.004150633	0.003659165	0.003400668	0.00310999	0.002888702	0.002702144	0.002129265	0.001812177	0.001677011	0.001385673	0.001171231	0.000999393	0.000861552	0.000749233	0.000653753	0.000603246	0.000558946	0.000518131	0.000480345	0.000447272	0.00041681	0.000388683	0.000362312	0.000336533	0.000312733	0.000290544	0.000270085
"Bolivia (Plurinational State of)"	68	" 20"	0.007050108	0.006570164	0.006089318	0.005605452	0.005116595	0.004545064	0.003901681	0.003414887	0.003002371	0.002327462	0.001959544	0.001814181	0.00150916	0.001289456	0.001111917	0.000968453	0.000850739	0.000749785	0.000702275	0.000659921	0.00062004	0.000582324	0.000548874	0.000517513	0.000488032	0.000459871	0.000430968	0.000403888	0.000378306	0.000354429
"Bolivia (Plurinational State of)"	68	" 25"	0.007713948	0.007128792	0.006543334	0.005955339	0.005360868	0.004790717	0.004148575	0.003663226	0.003252225	0.002503566	0.002098947	0.001947444	0.001641413	0.001417293	0.001234743	0.001085928	0.000962492	0.000855625	0.000806993	0.000763024	0.000721091	0.000680944	0.00064495	0.000610823	0.000578404	0.000547111	0.000514893	0.000484502	0.000455517	0.000428219
"Bolivia (Plurinational State of)"	68	" 30"	0.008030031	0.007466902	0.006901031	0.006334816	0.005761801	0.005231503	0.004635131	0.004183333	0.003801794	0.003047025	0.002629177	0.002442833	0.002097357	0.001831409	0.001611999	0.001430707	0.001278108	0.001144465	0.001078684	0.00101871	0.000961434	0.000906553	0.000857002	0.000809914	0.00076514	0.000721932	0.000679082	0.000638605	0.000599845	0.000563184
"Bolivia (Plurinational State of)"	68	" 35"	0.008649057	0.008090324	0.007531164	0.006969285	0.006400794	0.005914153	0.005369121	0.004954645	0.004604415	0.004185329	0.003905773	0.003628617	0.003184077	0.002813413	0.002502779	0.002241795	0.002018179	0.001819801	0.001706393	0.00160263	0.001504206	0.001410564	0.001325612	0.001245163	0.001169087	0.001096181	0.001027346	0.000962465	0.000900398	0.000841703
"Bolivia (Plurinational State of)"	68	" 40"	0.009211347	0.008818162	0.00842164	0.008023853	0.007622613	0.007106025	0.006526797	0.006087272	0.005716568	0.005284928	0.004977164	0.00463307	0.004158006	0.003744119	0.003390661	0.003087551	0.002821624	0.002581079	0.002422346	0.002276351	0.002138101	0.002006742	0.001886549	0.001772339	0.00166429	0.00156067	0.001466075	0.001376598	0.001290494	0.001208619
"Bolivia (Plurinational State of)"	68	" 45"	0.010212195	0.009964216	0.009712211	0.009460523	0.009207221	0.008834855	0.008415411	0.008098752	0.007830292	0.007350652	0.006981755	0.006504073	0.005960503	0.005456909	0.005020658	0.004640038	0.004298605	0.003984409	0.003742272	0.00351879	0.003307911	0.003108144	0.002923415	0.002747262	0.002580654	0.002420853	0.002277774	0.002142051	0.002011003	0.001886008
"Bolivia (Plurinational State of)"	68	" 50"	0.013629051	0.01335773	0.013086607	0.012813784	0.012537042	0.011920917	0.011226483	0.010702979	0.010260576	0.009663986	0.00920087	0.008584379	0.008009314	0.007447606	0.006952568	0.006512317	0.006108194	0.005729044	0.005389658	0.00507579	0.00477986	0.004499627	0.004239222	0.003990182	0.003754396	0.003527844	0.003325454	0.003133385	0.002947515	0.002769911
"Bolivia (Plurinational State of)"	68	" 55"	0.019008354	0.018642252	0.018274482	0.01790518	0.017532208	0.016205107	0.014716205	0.01359474	0.01264987	0.011717528	0.011067977	0.010361658	0.009809337	0.009261334	0.008773333	0.008333458	0.007921142	0.007526959	0.007120067	0.006742531	0.006385879	0.006047198	0.005729485	0.005423145	0.005131675	0.004849697	0.004593891	0.004350273	0.004113265	0.003885871
"Bolivia (Plurinational State of)"	68	" 60"	0.031148387	0.03018385	0.029214153	0.028244709	0.027268429	0.024099268	0.02058103	0.017950937	0.01574858	0.014720374	0.013984472	0.013142085	0.012584038	0.012032273	0.011537493	0.011086583	0.010654831	0.010233891	0.009732386	0.009265336	0.008822636	0.008400502	0.008002054	0.007614878	0.007244523	0.006883538	0.006546651	0.006226064	0.005913076	0.00561212
"Bolivia (Plurinational State of)"	68	" 65"	0.049514113	0.047736259	0.0459581	0.044185792	0.042402333	0.037600687	0.032310661	0.028380239	0.025111412	0.023275794	0.022016606	0.020682997	0.019977932	0.019221881	0.018548867	0.017937452	0.017348113	0.016770958	0.015998708	0.015281447	0.014604444	0.013961075	0.013352165	0.012759471	0.012192789	0.011639728	0.011107158	0.010603038	0.010112116	0.009641491
