"name"	"country_code"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Cyprus"	196	79.47	81.11	82.30	83.31	84.25	85.15	86.02	86.85	87.68	88.46	89.26	90.03	90.79	91.55	92.28	93.00	93.70	94.44
"Czech Republic"	203	76.27	78.00	79.46	80.62	81.61	82.53	83.36	84.19	84.99	85.78	86.54	87.31	88.05	88.82	89.56	90.28	90.99	91.73
"Dem. People's Republic of Korea"	408	68.48	70.61	72.52	74.27	76.02	77.70	79.19	80.45	81.58	82.59	83.55	84.45	85.28	86.10	86.91	87.71	88.49	89.25
"Democratic Republic of the Congo"	180	50.84	53.54	56.21	58.92	61.75	64.66	67.73	70.74	73.81	76.84	79.90	82.97	86.13	89.23	92.06	94.53	96.81	98.90
"Denmark"	208	78.87	80.52	81.75	82.78	83.69	84.58	85.42	86.26	87.04	87.84	88.62	89.39	90.14	90.89	91.62	92.35	93.07	93.79
"Dominican Republic"	214	72.31	74.44	76.42	78.29	79.93	81.29	82.47	83.54	84.58	85.51	86.45	87.32	88.20	89.05	89.86	90.67	91.44	92.18
"Ecuador"	218	75.61	78.05	80.12	81.71	83.05	84.20	85.27	86.27	87.18	88.03	88.85	89.65	90.40	91.17	91.87	92.57	93.27	93.91
"Egypt"	818	70.93	72.92	74.71	76.44	78.10	79.73	81.18	82.44	83.54	84.53	85.47	86.39	87.26	88.10	88.91	89.70	90.49	91.28
"El Salvador"	222	69.74	71.97	74.06	76.07	77.69	79.05	80.23	81.37	82.36	83.31	84.22	85.12	85.97	86.79	87.63	88.41	89.17	89.92
"Eritrea"	232	62.75	66.55	70.05	73.33	76.52	79.63	82.35	84.61	86.53	88.20	89.63	90.89	91.97	92.98	93.86	94.69	95.46	96.16
"Estonia"	233	70.69	72.43	74.01	75.42	76.58	77.61	78.52	79.36	80.17	80.91	81.61	82.33	83.04	83.74	84.44	85.13	85.83	86.50
"Fiji"	242	69.17	71.12	72.98	74.83	76.75	78.71	80.41	81.91	83.29	84.63	85.87	87.03	88.10	89.15	90.11	91.03	91.94	92.78
"Finland"	246	78.93	80.22	81.34	82.44	83.47	84.47	85.41	86.34	87.23	88.08	88.92	89.72	90.51	91.27	92.04	92.82	93.56	94.32
"France"	250	79.40	80.76	81.98	83.14	84.22	85.25	86.24	87.19	88.11	88.98	89.85	90.67	91.50	92.32	93.11	93.90	94.66	95.44
"French Guiana"	254	75.60	77.70	79.36	80.68	81.80	82.83	83.84	84.81	85.72	86.59	87.43	88.25	89.08	89.91	90.69	91.50	92.26	93.00
"French Polynesia"	258	75.93	78.13	80.20	81.89	83.28	84.51	85.68	86.76	87.80	88.79	89.76	90.70	91.61	92.43	93.30	94.12	94.97	95.75
"Gambia"	270	60.21	62.83	65.25	67.51	69.59	71.49	73.28	75.04	76.80	78.50	80.13	81.69	82.98	84.01	85.03	86.00	86.81	87.66
"Georgia"	268	72.36	73.97	75.51	76.99	78.35	79.49	80.52	81.44	82.33	83.16	83.97	84.74	85.47	86.23	86.95	87.71	88.43	89.12
"Germany"	276	79.85	81.20	82.38	83.51	84.59	85.61	86.62	87.58	88.51	89.40	90.29	91.13	91.99	92.77	93.55	94.30	95.05	95.76
"Greece"	300	80.00	81.29	82.34	83.33	84.24	85.13	85.99	86.84	87.64	88.43	89.22	90.01	90.76	91.54	92.25	92.98	93.70	94.45
"Grenada"	308	72.26	73.90	75.41	76.92	78.43	79.88	81.19	82.29	83.31	84.27	85.18	86.05	86.88	87.68	88.48	89.28	90.03	90.75
"Guadeloupe"	312	79.14	80.72	82.16	83.51	84.77	85.95	87.04	88.12	89.13	90.12	91.07	91.96	92.84	93.69	94.53	95.35	96.17	96.97
"Guam"	316	78.07	80.53	82.45	84.21	85.83	87.40	88.83	90.18	91.43	92.56	93.63	94.66	95.57	96.46	97.31	98.14	98.95	99.72
"Guatemala"	320	70.79	73.78	76.67	79.30	81.41	83.23	84.82	86.30	87.69	88.93	90.11	91.22	92.20	93.18	94.15	95.01	95.91	96.74
"Guinea-Bissau"	624	55.39	57.98	60.48	62.95	65.49	68.04	70.67	73.31	76.07	78.93	81.79	84.21	86.37	88.45	90.34	92.04	93.55	94.92
"Guyana"	328	65.68	67.35	68.70	69.91	71.03	72.06	73.10	74.19	75.31	76.47	77.68	78.95	80.23	81.46	82.65	83.74	84.73	85.62
"Hungary"	348	72.27	73.90	75.39	76.83	78.08	79.14	80.12	80.96	81.78	82.56	83.30	84.04	84.75	85.48	86.17	86.90	87.59	88.30
"Iceland"	352	81.45	82.60	83.63	84.61	85.53	86.44	87.30	88.14	88.97	89.79	90.59	91.39	92.15	92.91	93.66	94.43	95.15	95.89
"India"	356	67.17	69.77	72.11	74.21	76.34	78.40	80.43	82.17	83.65	84.95	86.12	87.21	88.23	89.23	90.19	91.06	91.90	92.74
"Indonesia"	360	70.93	72.90	74.65	76.28	77.92	79.56	81.08	82.36	83.50	84.53	85.47	86.36	87.24	88.08	88.93	89.72	90.52	91.29
"Iran (Islamic Republic of)"	364	74.41	77.25	80.01	82.46	84.39	86.08	87.64	89.04	90.34	91.56	92.73	93.80	94.82	95.78	96.76	97.64	98.50	99.36
"Iraq"	368	68.16	69.82	71.29	72.70	74.03	75.34	76.68	77.97	79.19	80.21	81.16	82.03	82.84	83.59	84.33	85.04	85.72	86.40
"Ireland"	372	80.16	81.74	83.07	84.35	85.56	86.70	87.78	88.80	89.81	90.70	91.58	92.43	93.25	94.05	94.80	95.51	96.26	96.96
"Israel"	376	81.53	82.84	84.08	85.25	86.37	87.48	88.56	89.58	90.58	91.51	92.39	93.29	94.11	94.95	95.78	96.56	97.32	98.03
"Italy"	380	80.75	82.09	83.28	84.39	85.44	86.44	87.40	88.32	89.21	90.09	90.94	91.79	92.59	93.39	94.19	94.96	95.74	96.51
"Japan"	392	81.26	82.58	83.76	84.85	85.88	86.85	87.77	88.69	89.56	90.42	91.23	92.04	92.82	93.60	94.37	95.13	95.88	96.58
"Jordan"	400	74.24	75.85	77.29	78.69	80.04	81.35	82.49	83.51	84.47	85.29	86.12	86.87	87.63	88.38	89.11	89.84	90.58	91.28
"Kazakhstan"	398	63.05	64.62	65.97	67.20	68.41	69.64	70.87	72.08	73.32	74.55	75.68	76.68	77.60	78.46	79.26	80.08	80.81	81.52
"Kiribati"	296	68.36	71.22	74.01	76.87	79.78	82.13	84.32	86.30	88.11	89.76	91.22	92.50	93.71	94.80	95.79	96.73	97.58	98.39
"Kuwait"	414	75.38	76.68	77.84	78.94	80.02	81.10	82.16	83.13	84.05	84.85	85.57	86.29	86.98	87.68	88.36	89.02	89.73	90.40
"Kyrgyzstan"	417	65.50	67.06	68.39	69.62	70.86	72.12	73.34	74.59	75.85	77.03	78.15	79.13	80.05	80.89	81.66	82.46	83.23	83.93
"Lao People's Democratic Republic"	418	69.04	72.27	75.17	78.00	80.80	83.36	85.45	87.36	89.04	90.55	91.84	92.98	94.04	95.00	95.92	96.70	97.46	98.15
"Latvia"	428	68.45	69.98	71.36	72.70	73.99	75.20	76.27	77.24	78.12	78.95	79.66	80.46	81.15	81.84	82.51	83.19	83.85	84.48
"Lebanon"	422	79.72	82.06	83.88	85.57	87.16	88.65	90.03	91.29	92.46	93.47	94.41	95.24	95.97	96.62	97.24	97.82	98.33	98.84
"Libya"	434	75.35	77.23	78.98	80.64	82.09	83.32	84.38	85.36	86.26	87.11	87.95	88.77	89.56	90.36	91.14	91.89	92.66	93.39
"Lithuania"	440	67.86	69.52	71.03	72.48	73.83	75.06	76.12	77.08	77.92	78.71	79.47	80.22	80.87	81.58	82.24	82.90	83.58	84.24
"Luxembourg"	442	79.56	80.98	82.15	83.25	84.27	85.27	86.25	87.16	88.05	88.93	89.79	90.60	91.42	92.21	93.02	93.80	94.56	95.29
"Madagascar"	450	65.52	68.87	71.90	74.73	77.49	80.24	82.72	84.70	86.42	87.95	89.28	90.47	91.50	92.49	93.36	94.17	94.91	95.65
"Malaysia"	458	74.62	76.45	78.13	79.74	81.18	82.41	83.47	84.45	85.38	86.29	87.13	87.96	88.79	89.59	90.40	91.19	91.94	92.70
"Maldives"	462	78.91	81.95	84.38	86.14	87.60	88.89	90.04	91.04	92.01	92.85	93.68	94.47	95.21	95.91	96.59	97.26	97.93	98.51
"Mali"	466	57.84	61.53	65.11	68.62	72.11	75.49	78.71	82.05	85.22	87.74	89.93	91.93	93.67	95.15	96.57	97.77	98.96	100.02
"Malta"	470	79.10	80.87	82.15	83.30	84.38	85.42	86.41	87.35	88.29	89.18	90.08	90.92	91.75	92.57	93.33	94.11	94.87	95.62
"Martinique"	474	79.25	81.02	82.59	84.04	85.40	86.64	87.83	88.93	89.98	90.96	91.94	92.86	93.79	94.65	95.52	96.33	97.15	97.96
"Mauritania"	478	62.32	64.01	65.42	66.71	67.83	68.87	69.85	70.77	71.64	72.49	73.28	74.18	75.07	75.98	76.91	77.85	78.89	79.95
"Mauritius"	480	72.10	73.81	75.35	76.82	78.24	79.49	80.60	81.57	82.47	83.32	84.12	84.87	85.63	86.32	87.07	87.79	88.49	89.17
"Mayotte"	175	77.76	79.46	80.81	82.03	83.16	84.25	85.28	86.26	87.21	88.12	89.02	89.89	90.73	91.54	92.38	93.15	93.95	94.69
"Mexico"	484	76.83	78.97	80.83	82.29	83.55	84.68	85.75	86.74	87.71	88.63	89.53	90.39	91.25	92.12	92.91	93.71	94.49	95.23
"Micronesia (Fed. States of)"	583	70.16	71.50	72.63	73.58	74.55	75.51	76.49	77.50	78.53	79.65	80.76	81.79	82.75	83.64	84.45	85.23	85.94	86.66
"Mongolia"	496	66.06	68.66	71.17	73.73	76.28	78.55	80.38	82.10	83.65	85.04	86.39	87.62	88.69	89.66	90.67	91.60	92.38	93.22
"Montenegro"	499	74.32	75.65	76.80	77.94	79.01	80.06	80.98	81.80	82.54	83.28	83.97	84.61	85.26	85.90	86.51	87.12	87.70	88.29
"Morocco"	504	71.41	73.71	75.91	78.11	80.39	82.35	84.03	85.54	86.90	88.18	89.39	90.47	91.48	92.45	93.40	94.26	95.15	95.95
"Myanmar"	104	65.28	67.09	68.64	70.02	71.23	72.37	73.49	74.59	75.68	76.89	78.10	79.30	80.47	81.50	82.45	83.30	84.12	84.88
"Nepal"	524	69.54	72.74	75.53	78.20	80.79	83.19	85.07	86.68	88.14	89.42	90.59	91.69	92.68	93.63	94.48	95.34	96.11	96.86
"Netherlands"	528	80.60	81.83	82.83	83.76	84.62	85.45	86.28	87.07	87.86	88.63	89.39	90.16	90.92	91.66	92.39	93.13	93.84	94.61
"New Caledonia"	540	75.45	77.53	79.40	80.89	82.14	83.26	84.27	85.25	86.18	87.07	87.96	88.79	89.63	90.43	91.22	91.99	92.76	93.52
"New Zealand"	554	80.79	82.11	83.23	84.29	85.31	86.29	87.27	88.18	89.08	89.97	90.81	91.65	92.48	93.29	94.06	94.80	95.58	96.35
"Nicaragua"	558	73.93	77.01	79.83	81.90	83.68	85.19	86.51	87.71	88.77	89.76	90.69	91.56	92.37	93.13	93.85	94.54	95.23	95.92
"Niger"	562	60.65	64.15	67.36	70.20	72.79	75.04	77.15	79.10	80.96	82.72	84.11	85.19	86.11	86.92	87.64	88.34	89.01	89.63
"Norway"	578	80.91	82.03	83.06	84.03	84.98	85.87	86.72	87.60	88.43	89.23	90.02	90.80	91.57	92.33	93.10	93.81	94.54	95.27
"Oman"	512	76.67	79.00	81.05	82.63	83.88	84.99	85.98	86.91	87.79	88.62	89.46	90.24	91.01	91.74	92.49	93.19	93.89	94.59
"Other non-specified areas"	158	78.11	79.85	81.07	82.16	83.14	84.08	84.99	85.89	86.75	87.57	88.41	89.21	89.99	90.71	91.49	92.26	92.97	93.71
"Pakistan"	586	67.87	69.48	70.80	71.98	73.02	73.99	74.97	75.92	76.88	77.87	78.93	80.01	81.15	82.19	83.16	84.01	84.79	85.56
"Panama"	591	76.53	78.61	80.28	81.61	82.73	83.82	84.81	85.74	86.64	87.52	88.37	89.21	90.05	90.88	91.65	92.41	93.18	93.93
"Papua New Guinea"	598	62.66	64.50	65.98	67.35	68.54	69.67	70.73	71.76	72.69	73.67	74.64	75.70	76.74	77.81	78.96	80.01	81.03	81.99
"Paraguay"	600	72.03	73.25	74.38	75.50	76.60	77.76	78.90	80.01	81.04	81.98	82.84	83.66	84.42	85.18	85.93	86.64	87.40	88.10
"Peru"	604	74.21	76.93	79.53	81.61	83.36	84.86	86.21	87.43	88.55	89.61	90.61	91.51	92.40	93.24	94.04	94.76	95.52	96.21
"Philippines"	608	67.51	69.30	70.93	72.57	74.26	76.01	77.73	79.31	80.67	81.90	83.09	84.22	85.27	86.28	87.23	88.16	89.07	89.94
"Poland"	616	73.96	75.83	77.38	78.65	79.70	80.63	81.53	82.37	83.18	83.98	84.75	85.52	86.27	86.99	87.71	88.45	89.19	89.91
"Portugal"	620	78.49	80.06	81.30	82.45	83.49	84.51	85.48	86.42	87.35	88.20	89.07	89.92	90.75	91.54	92.35	93.14	93.89	94.67
"Puerto Rico"	630	76.65	78.19	79.29	80.26	81.16	82.01	82.86	83.67	84.45	85.19	85.97	86.71	87.46	88.19	88.90	89.62	90.34	91.05
"Qatar"	634	79.52	81.09	82.47	83.61	84.55	85.39	86.13	86.88	87.57	88.30	89.08	89.84	90.58	91.30	92.02	92.75	93.47	94.16
"Republic of Korea"	410	79.30	81.31	83.10	84.73	86.22	87.60	88.90	90.09	91.23	92.35	93.39	94.40	95.38	96.30	97.23	98.08	98.92	99.74
"Republic of Moldova"	498	66.99	68.39	69.58	70.71	71.80	72.90	74.05	75.22	76.37	77.46	78.49	79.45	80.32	81.10	81.88	82.61	83.32	84.02
"Reunion"	638	77.77	79.45	80.79	82.00	83.12	84.20	85.24	86.23	87.17	88.09	88.97	89.84	90.68	91.51	92.31	93.12	93.89	94.67
"Romania"	642	72.06	73.67	75.11	76.51	77.83	79.00	80.05	80.99	81.84	82.67	83.45	84.21	84.93	85.66	86.37	87.08	87.77	88.48
"Russian Federation"	643	63.70	65.22	66.57	67.86	69.11	70.36	71.65	72.86	74.04	75.13	76.10	77.01	77.85	78.62	79.37	80.08	80.76	81.44
"Saint Lucia"	662	74.07	75.67	77.16	78.59	79.92	81.11	82.12	83.02	83.85	84.69	85.44	86.21	86.94	87.67	88.38	89.10	89.80	90.52
"Saint Vincent and the Grenadines"	670	72.31	73.67	74.86	76.02	77.16	78.25	79.35	80.44	81.46	82.37	83.18	83.95	84.71	85.42	86.09	86.78	87.45	88.13
"Samoa"	882	72.27	75.03	77.77	80.21	82.28	84.14	85.85	87.40	88.80	90.16	91.32	92.40	93.46	94.44	95.37	96.23	97.08	97.93
"Sao Tome and Principe"	678	66.48	68.17	69.61	70.87	72.02	73.16	74.33	75.47	76.70	77.98	79.24	80.34	81.42	82.36	83.23	84.08	84.84	85.60
"Saudi Arabia"	682	75.84	77.89	79.73	81.45	82.84	84.04	85.10	86.08	87.02	87.91	88.78	89.63	90.43	91.23	92.03	92.79	93.54	94.24
"Senegal"	686	64.51	67.01	69.28	71.40	73.40	75.29	77.19	79.05	80.89	82.45	83.68	84.81	85.84	86.84	87.76	88.65	89.49	90.23
"Serbia"	688	73.13	74.66	76.07	77.41	78.71	79.92	80.98	81.91	82.76	83.57	84.33	85.07	85.79	86.51	87.20	87.90	88.61	89.28
"Seychelles"	690	70.84	72.62	74.27	75.87	77.22	78.39	79.41	80.35	81.20	82.00	82.75	83.52	84.28	85.02	85.75	86.45	87.13	87.81
"Sierra Leone"	694	48.08	51.04	54.02	57.10	60.31	63.56	66.92	70.28	73.53	76.70	79.98	83.28	86.07	88.58	90.80	92.77	94.63	96.23
"Singapore"	702	81.01	82.61	84.08	85.45	86.74	87.95	89.10	90.16	91.16	92.15	93.12	94.01	94.90	95.75	96.57	97.38	98.13	98.93
"Slovakia"	703	73.25	74.86	76.32	77.68	78.82	79.81	80.74	81.56	82.34	83.08	83.81	84.53	85.23	85.92	86.61	87.33	88.02	88.70
"Slovenia"	705	77.90	79.34	80.46	81.47	82.43	83.35	84.24	85.09	85.91	86.76	87.54	88.32	89.11	89.89	90.62	91.38	92.12	92.85
"Solomon Islands"	90	68.75	71.28	73.67	76.06	78.62	81.25	83.55	85.58	87.43	89.15	90.72	92.14	93.39	94.58	95.66	96.70	97.63	98.48
"Somalia"	706	56.10	59.31	62.44	65.59	68.79	71.95	75.03	78.33	81.52	84.29	86.74	88.94	91.00	92.76	94.33	95.71	96.91	98.04
"Spain"	724	79.97	81.27	82.44	83.50	84.52	85.50	86.44	87.33	88.21	89.06	89.90	90.70	91.49	92.29	93.03	93.79	94.53	95.26
"Sri Lanka"	144	73.07	74.80	76.37	77.91	79.31	80.52	81.55	82.52	83.41	84.22	85.01	85.78	86.55	87.29	88.03	88.75	89.47	90.20
"State of Palestine"	275	73.62	75.48	77.20	78.87	80.51	82.00	83.25	84.40	85.39	86.34	87.24	88.14	89.00	89.84	90.63	91.42	92.15	92.94
"Sudan"	729	62.69	65.06	67.25	69.43	71.62	73.81	76.09	78.50	80.91	82.91	84.77	86.51	88.08	89.57	90.93	92.18	93.33	94.39
"Sweden"	752	80.91	82.13	83.21	84.25	85.23	86.18	87.09	87.96	88.84	89.67	90.48	91.28	92.07	92.85	93.61	94.38	95.11	95.86
"Switzerland"	756	81.25	82.54	83.66	84.73	85.74	86.72	87.66	88.58	89.44	90.29	91.12	91.95	92.76	93.54	94.30	95.10	95.86	96.56
"Syrian Arab Republic"	760	71.58	74.68	76.75	78.67	80.28	81.60	82.76	83.81	84.75	85.69	86.60	87.47	88.32	89.15	89.94	90.72	91.50	92.23
"Tajikistan"	762	66.20	67.87	69.34	70.72	72.13	73.57	75.10	76.56	78.09	79.37	80.52	81.64	82.65	83.62	84.56	85.43	86.28	87.07
"TFYR Macedonia"	807	74.79	76.43	77.93	79.37	80.68	81.82	82.84	83.75	84.62	85.44	86.23	86.98	87.74	88.46	89.22	89.95	90.70	91.40
"Timor-Leste"	626	68.87	73.23	77.06	80.72	83.73	86.04	88.04	89.77	91.32	92.71	94.01	95.17	96.30	97.32	98.34	99.25	100.20	101.08
"Tonga"	776	71.77	73.51	75.20	76.87	78.51	79.99	81.33	82.51	83.65	84.72	85.73	86.68	87.57	88.46	89.29	90.15	90.93	91.72
"Trinidad and Tobago"	780	68.40	69.74	70.92	72.05	73.18	74.28	75.40	76.57	77.66	78.68	79.63	80.50	81.32	82.08	82.80	83.49	84.17	84.85
"Tunisia"	788	75.50	77.58	79.47	81.14	82.48	83.63	84.64	85.58	86.46	87.29	88.12	88.93	89.69	90.44	91.21	91.95	92.69	93.42
"Turkey"	792	73.94	76.99	79.57	81.51	83.10	84.52	85.73	86.80	87.82	88.76	89.62	90.43	91.25	92.01	92.75	93.42	94.12	94.77
"Turkmenistan"	795	63.52	65.22	66.63	67.95	69.19	70.44	71.70	72.99	74.29	75.63	76.89	78.05	79.06	80.02	80.94	81.80	82.63	83.38
"Ukraine"	804	64.83	66.17	67.34	68.45	69.56	70.68	71.81	72.93	74.05	75.09	76.04	76.93	77.73	78.50	79.23	79.91	80.56	81.24
"United Arab Emirates"	784	77.94	79.64	81.21	82.65	83.89	84.94	85.91	86.78	87.65	88.50	89.33	90.13	90.90	91.67	92.42	93.16	93.91	94.65
"United Kingdom"	826	80.14	81.61	82.71	83.72	84.64	85.55	86.42	87.27	88.10	88.93	89.70	90.48	91.25	92.02	92.76	93.52	94.22	94.96
"United States of America"	840	78.13	79.79	81.04	82.09	83.02	83.88	84.70	85.50	86.29	87.04	87.79	88.55	89.30	90.01	90.75	91.48	92.18	92.90
"United States Virgin Islands"	850	78.93	80.44	81.69	82.83	83.92	84.93	85.90	86.85	87.78	88.64	89.50	90.35	91.18	91.96	92.71	93.48	94.24	94.98
"Uruguay"	858	75.37	77.11	78.60	79.83	80.88	81.84	82.73	83.59	84.44	85.24	86.04	86.82	87.61	88.40	89.16	89.92	90.63	91.38
"Uzbekistan"	860	67.05	68.42	69.61	70.68	71.73	72.75	73.83	74.87	75.97	77.09	78.16	79.14	80.04	80.90	81.70	82.45	83.17	83.89
"Vanuatu"	548	72.01	74.64	77.19	79.84	82.14	84.12	85.87	87.46	88.90	90.23	91.43	92.55	93.58	94.58	95.54	96.40	97.27	98.09
"Venezuela (Bolivarian Republic of)"	862	73.58	75.30	76.88	78.37	79.77	80.96	82.02	82.91	83.77	84.62	85.41	86.18	86.93	87.68	88.43	89.15	89.85	90.54
"Viet Nam"	704	72.92	74.70	76.23	77.47	78.52	79.44	80.27	81.05	81.83	82.58	83.29	84.00	84.75	85.45	86.16	86.86	87.55	88.26
"Western Sahara"	732	68.61	71.54	74.05	76.35	78.43	80.21	81.60	82.63	83.52	84.35	85.14	85.79	86.49	87.12	87.72	88.30	88.91	89.49
"Yemen"	887	64.05	65.85	67.35	68.67	69.85	70.91	71.92	72.86	73.77	74.68	75.65	76.65	77.60	78.66	79.72	80.82	81.85	82.87
