"name"	"country_code"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Estonia"	233	67.83	68.20	68.68	69.24	69.87	70.52	71.21	71.92	72.65	73.32	73.99	74.61	75.17	75.69	76.18	76.64	77.09	77.53
"Fiji"	242	65.56	65.71	65.94	66.21	66.51	66.83	67.18	67.56	67.95	68.37	68.85	69.33	69.85	70.40	70.99	71.57	72.26	72.93
"Finland"	246	76.29	76.83	77.33	77.80	78.26	78.70	79.14	79.57	79.99	80.40	80.83	81.24	81.65	82.05	82.45	82.83	83.23	83.63
"France"	250	77.39	77.81	78.27	78.74	79.22	79.70	80.18	80.66	81.11	81.56	82.02	82.46	82.90	83.33	83.77	84.18	84.62	85.03
"French Guiana"	254	72.69	73.37	74.16	75.01	75.85	76.65	77.37	77.98	78.54	79.05	79.53	80.00	80.45	80.90	81.33	81.76	82.19	82.60
"French Polynesia"	258	72.77	73.33	74.00	74.74	75.53	76.36	77.21	78.07	78.87	79.63	80.29	80.90	81.46	81.99	82.50	82.99	83.46	83.92
"Gambia"	270	55.75	55.96	56.24	56.55	56.87	57.17	57.47	57.77	58.07	58.34	58.61	58.90	59.20	59.46	59.76	60.05	60.36	60.65
"Georgia"	268	69.30	69.46	69.77	70.14	70.57	71.05	71.60	72.16	72.75	73.40	74.05	74.71	75.36	76.01	76.62	77.21	77.75	78.25
"Germany"	276	77.18	77.77	78.32	78.82	79.30	79.76	80.20	80.65	81.10	81.54	81.97	82.42	82.86	83.30	83.73	84.17	84.60	85.03
"Greece"	300	77.36	77.94	78.50	79.01	79.47	79.92	80.35	80.77	81.20	81.62	82.04	82.44	82.85	83.27	83.66	84.06	84.47	84.85
"Grenada"	308	68.96	68.99	69.10	69.33	69.60	69.94	70.29	70.71	71.19	71.70	72.20	72.76	73.35	73.96	74.60	75.25	75.93	76.60
"Guadeloupe"	312	76.40	77.17	77.85	78.50	79.12	79.72	80.30	80.86	81.40	81.94	82.46	82.95	83.44	83.92	84.38	84.87	85.33	85.79
"Guam"	316	74.99	75.80	76.69	77.62	78.45	79.17	79.81	80.38	80.93	81.46	81.96	82.46	82.96	83.45	83.93	84.41	84.86	85.32
"Guatemala"	320	66.94	67.66	68.38	69.11	69.86	70.64	71.42	72.25	73.06	73.91	74.74	75.60	76.42	77.21	77.93	78.62	79.23	79.83
"Guinea-Bissau"	624	50.96	51.17	51.47	51.79	52.17	52.49	52.87	53.25	53.61	53.96	54.33	54.65	55.03	55.38	55.69	56.06	56.41	56.75
"Guyana"	328	62.15	62.29	62.46	62.68	62.91	63.16	63.42	63.72	64.04	64.43	64.81	65.22	65.62	66.07	66.47	66.87	67.19	67.54
"Hungary"	348	69.30	69.55	69.93	70.38	70.90	71.48	72.11	72.77	73.45	74.17	74.90	75.57	76.21	76.81	77.35	77.87	78.36	78.84
"Iceland"	352	79.44	79.82	80.23	80.65	81.06	81.48	81.90	82.31	82.74	83.16	83.58	84.00	84.41	84.83	85.24	85.65	86.06	86.46
"India"	356	63.10	63.52	63.97	64.43	64.88	65.34	65.79	66.20	66.62	67.03	67.44	67.85	68.26	68.67	69.09	69.54	70.01	70.49
"Indonesia"	360	67.33	67.68	68.09	68.51	68.94	69.39	69.86	70.33	70.86	71.39	71.95	72.57	73.19	73.88	74.55	75.25	75.98	76.74
"Iran (Islamic Republic of)"	364	70.63	71.28	71.99	72.74	73.51	74.31	75.13	75.97	76.85	77.70	78.56	79.39	80.19	80.90	81.53	82.12	82.65	83.16
"Iraq"	368	64.64	64.86	65.13	65.42	65.73	66.04	66.35	66.68	67.02	67.38	67.74	68.13	68.53	68.95	69.39	69.86	70.32	70.78
"Ireland"	372	77.36	78.00	78.65	79.24	79.76	80.25	80.72	81.17	81.61	82.05	82.48	82.90	83.33	83.75	84.15	84.56	84.97	85.37
"Israel"	376	78.84	79.35	79.83	80.30	80.77	81.22	81.68	82.13	82.58	83.04	83.49	83.95	84.40	84.85	85.30	85.76	86.21	86.65
"Italy"	380	78.76	79.21	79.70	80.20	80.71	81.20	81.69	82.17	82.67	83.16	83.62	84.08	84.55	85.02	85.48	85.92	86.36	86.78
"Japan"	392	79.25	79.71	80.20	80.70	81.19	81.68	82.15	82.61	83.06	83.52	83.97	84.42	84.85	85.28	85.71	86.13	86.53	86.94
"Jordan"	400	70.96	71.06	71.28	71.54	71.88	72.22	72.64	73.09	73.58	74.09	74.62	75.21	75.81	76.44	77.07	77.71	78.38	79.02
"Kazakhstan"	398	59.62	59.80	60.09	60.42	60.78	61.16	61.55	61.96	62.41	62.85	63.32	63.80	64.31	64.82	65.39	66.00	66.62	67.26
"Kiribati"	296	64.35	64.94	65.53	66.12	66.64	67.17	67.66	68.16	68.67	69.19	69.78	70.36	70.95	71.57	72.21	72.90	73.62	74.36
"Kuwait"	414	72.18	72.01	72.00	72.06	72.16	72.33	72.52	72.78	73.07	73.40	73.75	74.14	74.54	74.97	75.43	75.93	76.41	76.93
"Kyrgyzstan"	417	62.02	62.09	62.26	62.48	62.73	63.00	63.27	63.57	63.91	64.24	64.58	64.95	65.30	65.69	66.09	66.52	66.97	67.44
"Lao People's Democratic Republic"	418	65.03	66.01	66.80	67.42	67.92	68.35	68.71	69.05	69.41	69.71	70.06	70.40	70.73	71.07	71.44	71.84	72.26	72.71
"Latvia"	428	65.44	65.53	65.75	66.04	66.39	66.79	67.21	67.67	68.16	68.69	69.23	69.79	70.35	70.95	71.56	72.18	72.80	73.40
"Lebanon"	422	76.69	77.57	78.40	79.13	79.70	80.17	80.58	80.95	81.28	81.59	81.88	82.18	82.46	82.73	82.98	83.24	83.50	83.73
"Libya"	434	72.17	72.57	73.07	73.63	74.28	74.97	75.68	76.43	77.18	77.96	78.76	79.54	80.26	80.89	81.50	82.06	82.59	83.04
"Lithuania"	440	64.88	65.15	65.54	66.00	66.50	67.06	67.64	68.24	68.88	69.52	70.17	70.83	71.51	72.19	72.84	73.45	74.01	74.56
"Luxembourg"	442	76.88	77.53	78.15	78.69	79.20	79.68	80.15	80.62	81.09	81.55	82.00	82.46	82.91	83.35	83.78	84.22	84.66	85.10
"Madagascar"	450	61.29	62.19	62.94	63.56	64.11	64.57	64.98	65.35	65.74	66.06	66.37	66.65	66.98	67.27	67.59	67.87	68.20	68.47
"Malaysia"	458	71.45	71.70	72.08	72.53	73.02	73.57	74.16	74.78	75.42	76.10	76.79	77.50	78.17	78.84	79.44	79.99	80.51	80.99
"Maldives"	462	75.23	76.23	77.15	78.06	78.95	79.81	80.64	81.41	82.09	82.69	83.23	83.70	84.14	84.56	84.96	85.32	85.68	86.02
"Mali"	466	52.90	53.56	54.15	54.68	55.18	55.64	56.06	56.47	56.84	57.23	57.59	57.95	58.27	58.60	58.92	59.23	59.56	59.89
"Malta"	470	76.34	76.88	77.53	78.21	78.84	79.41	79.92	80.39	80.86	81.32	81.76	82.20	82.63	83.07	83.50	83.92	84.33	84.77
"Martinique"	474	77.05	77.76	78.44	79.08	79.70	80.28	80.85	81.38	81.91	82.42	82.91	83.41	83.88	84.34	84.79	85.24	85.67	86.11
"Mauritania"	478	58.45	58.48	58.61	58.80	59.00	59.22	59.43	59.66	59.89	60.12	60.35	60.59	60.83	61.07	61.31	61.56	61.82	62.06
"Mauritius"	480	68.99	69.21	69.58	70.01	70.51	71.05	71.64	72.27	72.92	73.58	74.29	74.98	75.72	76.43	77.10	77.74	78.33	78.89
"Mayotte"	175	75.01	76.01	76.82	77.52	78.13	78.72	79.26	79.81	80.33	80.85	81.33	81.83	82.32	82.78	83.26	83.71	84.16	84.62
"Mexico"	484	73.78	74.39	75.10	75.89	76.70	77.55	78.37	79.12	79.80	80.40	80.94	81.46	81.95	82.41	82.89	83.34	83.77	84.19
"Micronesia (Fed. States of)"	583	66.63	66.43	66.37	66.34	66.37	66.43	66.49	66.57	66.68	66.80	66.93	67.09	67.22	67.41	67.57	67.79	68.02	68.26
"Mongolia"	496	62.08	62.43	62.86	63.31	63.78	64.24	64.72	65.19	65.72	66.21	66.74	67.27	67.84	68.42	69.10	69.77	70.43	71.16
"Montenegro"	499	71.22	71.20	71.29	71.43	71.62	71.84	72.08	72.34	72.64	72.96	73.28	73.65	74.02	74.41	74.82	75.22	75.64	76.10
"Morocco"	504	67.52	67.73	67.98	68.21	68.46	68.69	68.92	69.18	69.46	69.74	70.05	70.39	70.74	71.10	71.51	71.92	72.36	72.85
"Myanmar"	104	61.53	61.69	61.95	62.23	62.54	62.86	63.15	63.48	63.81	64.14	64.51	64.85	65.19	65.51	65.84	66.21	66.56	66.92
"Nepal"	524	65.39	66.25	66.97	67.57	68.09	68.58	69.03	69.44	69.81	70.21	70.58	70.98	71.40	71.85	72.29	72.78	73.24	73.77
"Netherlands"	528	77.96	78.42	78.93	79.41	79.87	80.28	80.70	81.10	81.50	81.90	82.30	82.70	83.09	83.47	83.85	84.24	84.62	85.01
"New Caledonia"	540	72.40	72.97	73.67	74.43	75.22	76.06	76.89	77.68	78.43	79.08	79.65	80.18	80.68	81.17	81.63	82.06	82.48	82.93
"New Zealand"	554	78.15	78.64	79.16	79.67	80.14	80.58	81.04	81.47	81.91	82.35	82.79	83.23	83.68	84.12	84.56	85.00	85.44	85.88
"Nicaragua"	558	70.26	71.10	71.97	72.86	73.76	74.67	75.56	76.44	77.32	78.08	78.79	79.42	79.97	80.48	80.96	81.42	81.85	82.26
"Niger"	562	56.11	57.20	58.03	58.64	59.05	59.41	59.69	59.92	60.11	60.30	60.48	60.65	60.77	60.95	61.10	61.24	61.36	61.50
"Norway"	578	78.32	78.75	79.16	79.57	79.96	80.36	80.76	81.15	81.53	81.92	82.31	82.69	83.06	83.44	83.81	84.20	84.59	84.95
"Oman"	512	73.43	74.22	75.08	75.97	76.91	77.82	78.74	79.59	80.33	81.00	81.58	82.11	82.61	83.08	83.52	83.95	84.38	84.80
"Other non-specified areas"	158	75.41	76.10	76.86	77.55	78.15	78.68	79.16	79.64	80.10	80.54	80.98	81.42	81.86	82.29	82.71	83.12	83.54	83.94
"Pakistan"	586	64.21	64.26	64.41	64.61	64.83	65.06	65.28	65.53	65.80	66.07	66.32	66.61	66.89	67.16	67.46	67.77	68.06	68.38
"Panama"	591	73.58	74.17	74.87	75.62	76.40	77.18	77.89	78.53	79.10	79.63	80.11	80.57	81.00	81.44	81.85	82.25	82.65	83.03
"Papua New Guinea"	598	58.77	58.80	58.93	59.12	59.31	59.53	59.76	59.99	60.25	60.51	60.75	61.01	61.27	61.53	61.81	62.08	62.37	62.64
"Paraguay"	600	68.77	68.53	68.44	68.41	68.46	68.54	68.69	68.87	69.10	69.36	69.68	70.02	70.40	70.85	71.31	71.78	72.28	72.82
"Peru"	604	70.68	71.40	72.16	72.96	73.78	74.58	75.42	76.27	77.08	77.88	78.64	79.33	79.94	80.49	80.99	81.46	81.91	82.34
"Philippines"	608	63.92	63.99	64.18	64.42	64.67	64.98	65.27	65.58	65.93	66.28	66.68	67.07	67.47	67.94	68.46	68.99	69.55	70.12
"Poland"	616	71.12	71.61	72.22	72.91	73.62	74.37	75.11	75.78	76.39	76.94	77.46	77.92	78.38	78.83	79.26	79.71	80.14	80.57
"Portugal"	620	75.76	76.58	77.32	77.97	78.54	79.08	79.60	80.10	80.59	81.07	81.55	82.03	82.49	82.94	83.41	83.86	84.30	84.73
"Puerto Rico"	630	73.95	74.59	75.24	75.85	76.36	76.83	77.27	77.66	78.07	78.46	78.84	79.21	79.59	79.95	80.30	80.67	81.04	81.39
"Qatar"	634	76.58	76.73	77.01	77.34	77.74	78.17	78.64	79.14	79.66	80.17	80.74	81.25	81.72	82.17	82.58	82.97	83.38	83.74
"Republic of Korea"	410	77.00	77.85	78.67	79.43	80.15	80.84	81.51	82.15	82.76	83.34	83.93	84.49	85.02	85.55	86.06	86.58	87.08	87.57
"Republic of Moldova"	498	63.65	63.63	63.71	63.88	64.07	64.30	64.56	64.85	65.17	65.52	65.93	66.35	66.81	67.31	67.84	68.37	68.97	69.60
"Reunion"	638	75.01	75.99	76.82	77.49	78.10	78.69	79.24	79.77	80.29	80.80	81.30	81.81	82.29	82.76	83.23	83.69	84.16	84.59
"Romania"	642	69.00	69.15	69.42	69.77	70.18	70.65	71.16	71.73	72.35	72.98	73.63	74.31	75.02	75.74	76.42	77.07	77.69	78.23
"Russian Federation"	643	60.43	60.59	60.87	61.18	61.55	61.94	62.34	62.78	63.23	63.71	64.21	64.73	65.27	65.82	66.42	67.01	67.62	68.27
"Saint Lucia"	662	70.93	71.05	71.29	71.61	71.99	72.41	72.86	73.36	73.89	74.46	75.00	75.57	76.19	76.77	77.36	77.95	78.52	79.08
"Saint Vincent and the Grenadines"	670	69.05	68.93	68.96	69.04	69.18	69.37	69.57	69.83	70.13	70.45	70.78	71.17	71.58	72.00	72.46	72.95	73.46	73.97
"Samoa"	882	68.64	69.23	69.88	70.57	71.29	72.03	72.81	73.63	74.45	75.28	76.10	76.93	77.69	78.40	79.05	79.63	80.17	80.65
"Sao Tome and Principe"	678	62.82	62.80	62.89	63.03	63.19	63.39	63.58	63.80	63.98	64.22	64.46	64.70	64.96	65.20	65.46	65.72	66.02	66.30
"Saudi Arabia"	682	72.56	72.96	73.44	73.97	74.55	75.16	75.79	76.47	77.16	77.85	78.54	79.23	79.93	80.53	81.09	81.62	82.10	82.54
"Senegal"	686	60.15	60.22	60.36	60.53	60.69	60.90	61.10	61.30	61.51	61.70	61.93	62.16	62.37	62.59	62.83	63.09	63.32	63.54
"Serbia"	688	69.99	70.03	70.20	70.46	70.76	71.13	71.52	71.96	72.44	72.93	73.46	74.00	74.58	75.17	75.76	76.35	76.95	77.52
"Seychelles"	690	67.77	68.09	68.51	69.03	69.57	70.16	70.78	71.41	72.06	72.72	73.39	74.08	74.74	75.36	75.96	76.49	76.99	77.47
"Sierra Leone"	694	43.16	43.36	43.73	44.10	44.49	44.87	45.23	45.63	45.99	46.30	46.68	47.01	47.38	47.73	48.05	48.38	48.74	49.09
"Singapore"	702	78.85	79.37	79.92	80.48	81.03	81.57	82.11	82.62	83.13	83.64	84.13	84.63	85.10	85.58	86.06	86.53	87.00	87.47
"Slovakia"	703	70.36	70.59	70.96	71.39	71.89	72.43	73.01	73.63	74.29	74.94	75.59	76.20	76.81	77.36	77.89	78.36	78.81	79.26
"Slovenia"	705	75.21	75.84	76.48	77.04	77.55	78.01	78.45	78.90	79.33	79.75	80.18	80.60	81.01	81.43	81.86	82.27	82.68	83.07
"Solomon Islands"	90	64.66	64.83	65.05	65.29	65.58	65.84	66.10	66.39	66.68	66.97	67.28	67.59	67.91	68.26	68.60	68.95	69.29	69.68
"Somalia"	706	51.42	51.89	52.41	52.93	53.40	53.87	54.30	54.72	55.17	55.60	56.00	56.43	56.79	57.17	57.55	57.92	58.31	58.68
"Spain"	724	77.97	78.39	78.85	79.31	79.77	80.24	80.70	81.15	81.60	82.03	82.48	82.89	83.33	83.74	84.17	84.57	84.98	85.39
"Sri Lanka"	144	69.94	70.18	70.54	70.97	71.44	71.97	72.55	73.14	73.77	74.43	75.08	75.75	76.40	77.04	77.66	78.24	78.78	79.28
"State of Palestine"	275	70.10	70.24	70.46	70.71	71.00	71.32	71.68	72.06	72.50	72.95	73.45	73.97	74.52	75.09	75.66	76.27	76.86	77.49
"Sudan"	729	58.59	58.69	58.86	59.13	59.37	59.61	59.90	60.18	60.46	60.74	61.05	61.33	61.59	61.88	62.17	62.46	62.78	63.08
"Sweden"	752	78.85	79.26	79.67	80.08	80.49	80.90	81.30	81.71	82.12	82.52	82.93	83.32	83.73	84.11	84.51	84.90	85.30	85.68
"Switzerland"	756	79.27	79.66	80.10	80.55	81.00	81.45	81.91	82.37	82.83	83.27	83.72	84.15	84.57	85.00	85.44	85.85	86.27	86.69
"Syrian Arab Republic"	760	71.58	71.54	72.10	72.73	73.44	74.17	74.95	75.74	76.56	77.34	78.06	78.74	79.32	79.87	80.37	80.85	81.29	81.72
"Tajikistan"	762	62.62	62.63	62.76	62.94	63.17	63.38	63.64	63.92	64.20	64.50	64.82	65.15	65.47	65.82	66.18	66.58	66.97	67.40
"TFYR Macedonia"	807	71.69	71.87	72.18	72.57	73.02	73.52	74.07	74.63	75.23	75.84	76.49	77.14	77.83	78.46	79.06	79.63	80.13	80.63
"Timor-Leste"	626	63.77	64.74	65.54	66.23	66.80	67.35	67.86	68.35	68.78	69.24	69.64	70.11	70.58	71.03	71.54	72.04	72.57	73.16
"Tonga"	776	68.46	68.55	68.76	69.04	69.38	69.77	70.22	70.69	71.22	71.80	72.40	73.00	73.64	74.35	74.99	75.71	76.38	77.06
"Trinidad and Tobago"	780	65.06	64.96	64.98	65.06	65.19	65.35	65.54	65.75	66.00	66.24	66.54	66.84	67.16	67.52	67.88	68.26	68.69	69.17
"Tunisia"	788	72.27	72.82	73.44	74.11	74.82	75.55	76.31	77.05	77.83	78.56	79.26	79.90	80.48	81.01	81.50	81.94	82.38	82.79
"Turkey"	792	70.32	71.21	72.14	73.09	74.04	75.01	75.97	76.86	77.66	78.36	78.98	79.55	80.06	80.51	80.97	81.41	81.82	82.23
"Turkmenistan"	795	59.95	60.02	60.18	60.42	60.68	60.95	61.24	61.55	61.86	62.17	62.50	62.84	63.20	63.55	63.89	64.26	64.61	65.02
"Ukraine"	804	61.53	61.53	61.64	61.79	61.98	62.19	62.42	62.69	62.96	63.23	63.54	63.86	64.18	64.51	64.87	65.25	65.60	66.00
"United Arab Emirates"	784	74.88	75.15	75.56	76.03	76.57	77.15	77.75	78.41	79.08	79.76	80.42	81.07	81.66	82.22	82.75	83.22	83.69	84.13
"United Kingdom"	826	77.43	77.89	78.44	79.01	79.52	80.00	80.43	80.85	81.25	81.65	82.05	82.46	82.85	83.24	83.65	84.04	84.41	84.80
"United States of America"	840	75.37	75.72	76.18	76.72	77.31	77.88	78.43	78.95	79.42	79.86	80.27	80.67	81.04	81.43	81.81	82.19	82.54	82.90
"United States Virgin Islands"	850	76.22	77.02	77.73	78.33	78.87	79.39	79.88	80.35	80.82	81.27	81.72	82.17	82.60	83.04	83.45	83.87	84.27	84.67
"Uruguay"	858	72.55	72.91	73.39	73.94	74.57	75.20	75.87	76.51	77.11	77.65	78.16	78.65	79.12	79.55	80.01	80.45	80.86	81.28
"Uzbekistan"	860	63.58	63.50	63.56	63.65	63.79	63.95	64.12	64.33	64.53	64.77	65.02	65.27	65.55	65.83	66.11	66.42	66.74	67.10
"Vanuatu"	548	68.13	68.61	69.13	69.64	70.15	70.66	71.24	71.82	72.47	73.11	73.80	74.50	75.24	75.99	76.74	77.50	78.28	79.04
"Venezuela (Bolivarian Republic of)"	862	70.47	70.70	71.05	71.48	71.97	72.50	73.07	73.66	74.28	74.91	75.59	76.24	76.90	77.55	78.15	78.70	79.23	79.73
"Viet Nam"	704	70.15	70.60	71.16	71.79	72.46	73.16	73.86	74.53	75.15	75.72	76.24	76.73	77.18	77.61	78.04	78.47	78.89	79.29
"Western Sahara"	732	64.21	64.66	65.08	65.46	65.79	66.13	66.45	66.78	67.06	67.36	67.66	67.98	68.27	68.59	68.91	69.22	69.56	69.93
"Yemen"	887	60.20	60.39	60.66	60.94	61.28	61.59	61.90	62.19	62.48	62.79	63.11	63.41	63.73	64.04	64.35	64.66	64.95	65.26
